epoch,learning_rate,train_accuracy,train_balanced_accuracy,train_macro_precision,train_macro_recall,train_macro_f1,train_macro_specificity,train_mcc,train_auc_ovr_macro,train_loss,val_accuracy,val_balanced_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_macro_specificity,val_mcc,val_auc_ovr_macro,val_loss
1,9.999999999999999e-05,0.8811690584529226,0.8895066035226646,0.877072561831811,0.8895066035226646,0.8801223116128648,0.9763712691124361,0.8571861297588707,,0.7278601951772274,0.9763779527559056,0.9794884459520539,0.9784907862264287,0.9794884459520539,0.97896004855052,0.9951574514743924,0.9712964620840627,,0.527427215874195
2,0.00019999999999999998,0.95974798739937,0.9620412232910048,0.960860275276506,0.9620412232910048,0.9614170809567115,0.9918246472805153,0.9512097121055051,,0.5372362719567795,0.9779527559055118,0.9806767765472096,0.9787434785367642,0.9806767765472096,0.9796153545819409,0.9955528769591405,0.9732475715986183,,0.5234474882483482
3,0.0003,0.9648232411620581,0.9670456781160159,0.9658823603078296,0.9670456781160159,0.9664525628401393,0.9928640259605066,0.9573589231570526,,0.5261755300966721,0.9464566929133859,0.9531071683825257,0.9584968173908485,0.9531071683825257,0.953458845335596,0.9890208281376829,0.9364957542464094,,0.6306867957115173
4,0.0003,0.9746237311865593,0.9763878757919519,0.9764211667826426,0.9763878757919519,0.9763838540225885,0.9948147002554285,0.969239514256168,,0.4993019771642525,0.9622047244094488,0.9652643454213529,0.9638663650287386,0.9652643454213529,0.9642015849858575,0.992378315795178,0.954236255831266,,0.5624228164553642
5,0.0002994311073647159,0.9786489324466223,0.980128905896883,0.9795463813198507,0.980128905896883,0.9798332670293505,0.9956547400819952,0.9741140369579669,,0.4925860373001525,0.984251968503937,0.9856066694963682,0.9856522980302597,0.9856066694963682,0.9855848011502005,0.9967927888953924,0.9808747823641651,,0.5019725158810615
6,0.0002977287590753251,0.9807490374518726,0.9823123993247668,0.9820035240747736,0.9823123993247668,0.9821558177043431,0.9960655387206984,0.9766582274047916,,0.48488471478057305,0.9826771653543307,0.9845029167369863,0.9845575377430217,0.9845029167369863,0.9844915205652276,0.9964324462288441,0.9789554956664575,,0.5051040649414062
7,0.00029490591103021566,0.9907245362268113,0.9914614719636772,0.9916655213635676,0.9914614719636772,0.991559594106041,0.9980937297018923,0.9887539698114656,,0.46856398838858365,0.9858267716535433,0.9870686578004616,0.9870273802786537,0.9870686578004616,0.9870123126283197,0.9971121991038782,0.9827867535895747,,0.4970173865556717
8,0.00029098404680749326,0.9894994749737487,0.9907480413842135,0.9902398504112205,0.9907480413842135,0.9904905576452433,0.9978546727871541,0.9872697221260897,,0.4645743498256087,0.9858267716535433,0.9868471444210535,0.9868410500336985,0.9868471444210535,0.9868321688745497,0.997105409643776,0.9827707366405933,,0.4956996113061905
9,0.00028599301416197916,0.9901995099754988,0.9909658361239658,0.9907414387107716,0.9909658361239658,0.9908515080796126,0.9980047462473456,0.9881176285246834,,0.4666132612268352,0.9795275590551181,0.9830640266371754,0.9791467823082441,0.9830640266371754,0.9809128095122143,0.9959209181215302,0.9752536029041701,,0.5105591878294945
10,0.00027997079786577355,0.9901995099754988,0.9912295499366469,0.9908000294361264,0.9912295499366469,0.9910059706779616,0.9979997321800435,0.9881213423715691,,0.4663831779743706,0.9858267716535433,0.9868795779272981,0.9870391574793244,0.9868795779272981,0.9869432446467771,0.997085311242001,0.9827717283829088,,0.4908839508891106
11,0.0002729632306212043,0.9914245712285614,0.9921078385482733,0.9921619244859841,0.9921078385482733,0.9921324218283755,0.9982426157389387,0.989602697582807,,0.46330954875359986,0.9858267716535433,0.9868795779272981,0.9870526707515741,0.9868795779272981,0.9868988840853051,0.9971168039166661,0.9827977228943418,,0.4980910688638687
12,0.00026502364424628715,0.9926496324816241,0.9930992377789631,0.9927354675854462,0.9930992377789631,0.9929159864793965,0.9985104268564394,0.9910878139285962,,0.46071536564294185,0.9858267716535433,0.987700551054111,0.9874179475918607,0.987700551054111,0.9874778975450789,0.9971037341690243,0.9828191055432766,,0.49957630038261414
13,0.00025621246378738883,0.9964998249912496,0.9969276763497441,0.9967817177153188,0.9969276763497441,0.9968537035557428,0.9992835732572575,0.9957562693984562,,0.4521378809846313,0.9874015748031496,0.9882569883956176,0.9872168165511819,0.9882569883956176,0.9876875712073195,0.9974853325033276,0.9847043889691891,,0.49003503024578093
14,0.0002465967476481376,0.9968498424921246,0.997173244503697,0.997067348223562,0.997173244503697,0.9971199395593565,0.9993563392059238,0.9961803490889299,,0.45163511047816146,0.9937007874015747,0.9938512081046699,0.9935056855017329,0.9938512081046699,0.9936734489701706,0.9987424225395278,0.9923434213055727,,0.4816999077796936
15,0.00023624967723448137,0.9975498774938747,0.9978379704818097,0.9976654107611166,0.9978379704818097,0.9977505644577375,0.9995008764046798,0.9970294559841696,,0.4494537814369415,0.9874015748031496,0.9886476574465738,0.9885740059082697,0.9886476574465738,0.9884696603951539,0.9974027759972036,0.9847503257564931,0.9995982602816128,0.49513557702302935
16,0.00022524999999999997,0.995624781239062,0.9960205502966089,0.9958635324569186,0.9960205502966089,0.9959417698065879,0.9991068696779507,0.9946947403999248,,0.45166974377365754,0.9874015748031496,0.9882569883956176,0.9876985164547133,0.9882569883956176,0.9879501319523976,0.9974519251598793,0.9846930538985575,,0.4926019564270973
17,0.00021368143013023456,0.9945747287364368,0.9949660418619531,0.9942845875662979,0.9949660418619531,0.9946222185451207,0.9989131368770927,0.9934228996836031,,0.4560262652415803,0.9874015748031496,0.9879508971804354,0.9879508971804354,0.9879508971804354,0.9879508971804354,0.9974386162182065,0.9846791364823538,,0.4911972925066948
18,0.00020163201142718747,0.995974798739937,0.996044827511267,0.9961143790204883,0.996044827511267,0.9960785891676959,0.9991833148361747,0.9951194697811836,,0.45253067975603667,0.984251968503937,0.9851114984080223,0.9857215921982134,0.9851114984080223,0.9853895494928294,0.9967881931188142,0.980859889110357,,0.4998473435640335
19,0.00018919344724282683,0.9968498424921246,0.9970758597079726,0.9970277218892294,0.9970758597079726,0.9970513996197955,0.9993576356998268,0.9961802935210441,,0.44873097605545426,0.9826771653543307,0.984040179154885,0.983868823314889,0.984040179154885,0.9839019628948694,0.9964699709608084,0.9789617179632736,,0.4980754226446152
20,0.0001764604025612061,0.9978998949947497,0.9980924691841301,0.9978711325704848,0.9980924691841301,0.9979809410663862,0.9995750536270797,0.9974537556232275,,0.44834332093180224,0.9811023622047244,0.9832946619402149,0.9829056482915544,0.9832946619402149,0.9830525151096928,0.9961328952281022,0.9770468620503184,,0.5082211852073669
21,0.00016352978354077492,0.9980749037451873,0.9981640043745328,0.9981884061032636,0.9981640043745328,0.9981755640446979,0.9996078704405832,0.9976658216313168,,0.4465968772019754,0.9874015748031496,0.9872865704205417,0.9889422433241709,0.9872865704205417,0.9880542753961564,0.9973918999330854,0.9846998176219863,,0.5012983769178391
22,0.0001505,0.9994749737486874,0.9995534241091474,0.999525858079608,0.9995534241091474,0.9995394342769468,0.9998922690802283,0.9993634602012221,,0.44356404786003367,0.9874015748031496,0.9885306461045552,0.9886428798411832,0.9885306461045552,0.9885594962255171,0.9974279883843291,0.984695372808664,,0.4977407485246658
